protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YER029C,59,0.009509129813548579,0.30141036959148876,0.0035485313296889738,0.41437755698421974,30.714137214137214,1.0,693.8333333333334,1,0.03571,-1.0352,47.62551,10.36505,21.0,45.0,4595.0,0.0,0.20533,0.00046,0.3153500824189429,0.23974612282610783,0.5039028627298663
YGR006W,31,0.00010774611099975487,0.26287355568462784,0.00038876061670194704,0.8709677419354839,0.0,1.0,202.211507936508,0,0.05179,-0.43028,51.01076,6.18658,33.0,30.0,29700.0,0.0,1.04662,0.00022,0.0,0.0,0.0
YGR013W,36,0.00021311627877875866,0.2678409682388822,0.00043399838333637436,0.8317460317460318,16.31496062992126,0.5,262.0607142857143,1,0.06935,-0.92871,48.53727,4.87299,128.0,85.0,40840.0,0.0,0.57214,7e-05,0.6846499175810571,0.2889671908216764,0.5088558960507609
YGR074W,49,0.0015211771229998617,0.272072994400415,0.0004491604291530908,0.4804421768707483,43.445344129554655,1.0,355.1690476190476,1,0.03425,-0.48836,67.64863,11.00006,9.0,22.0,8480.0,0.0,0.52106,0.00068,0.3153500824189429,0.23974612282610783,0.5027591693382746
YGR075C,37,8.238222271806059e-05,0.26745095590799195,0.00045502644313863227,0.8213213213213213,14.690992018244014,1.0,558.1666666666666,1,0.10331,-0.40207,41.46818,5.15411,32.0,22.0,34880.0,0.0,1.24721,0.00018,0.3153500824189429,0.23974612282610783,0.508159630150516
YGR091W,40,0.0003884850471717746,0.27168731311405386,0.00047635630100756213,0.7512820512820513,34.55287009063444,1.0,808.0,1,0.0668,-0.48381,54.56822,8.12823,64.0,66.0,30410.0,0.0,0.54012,0.00014,0.3153500824189429,0.23974612282610783,0.5034692649582688
YHR165C,47,0.007022649574142274,0.2810229921761777,0.0008350300597184196,0.5374653098982424,41.06559031281534,1.0,324.3527777777778,1,0.10568,-0.46763,41.19574,6.85809,313.0,306.0,419290.0,0.0,1.50014,2e-05,0.6846499175810571,0.40640486218295563,0.5049482408396809
YKL012W,39,0.0010309945534771004,0.2711525284662314,0.0004405136699428814,0.7395411605937922,16.99775028121485,1.0,286.6353174603174,1,0.09777,-0.93122,40.73911,8.91583,91.0,99.0,107385.0,0.0,1.55486,0.00013,0.6846499175810571,0.40640486218295563,0.5119546662193318
YLL036C,40,0.00015343289049105026,0.2662394549299706,0.00044334126219247025,0.7333333333333333,16.80848623853211,1.0,320.17698412698417,1,0.08549,-0.38668,42.2674,5.02496,70.0,55.0,66905.0,0.0,1.18271,9e-05,0.3153500824189429,0.23974612282610783,0.5071316988164142
YLR147C,56,0.008956658059398884,0.2803081937730843,0.0008254834531437757,0.37402597402597404,49.44433198380567,0.5,376.6023809523809,1,0.0396,-0.26931,38.40396,9.98566,9.0,14.0,1490.0,0.0,0.13275,0.00089,0.3153500824189429,0.19338324065864865,0.5019555653084967
YLR275W,39,0.00015031190892564984,0.2691328319967961,0.00046352423342215047,0.7516869095816464,17.706422018348626,1.0,306.5464285714286,1,0.05455,-0.33545,37.20455,9.20404,16.0,19.0,5625.0,0.0,0.43765,0.00072,0.3153500824189429,0.23974612282610783,0.5067700330020845
YLR298C,35,1.402851500921238e-05,0.2652781281383838,0.0004341682766739502,0.9176470588235294,14.581552305961754,1.0,318.5174603174603,1,0.07359,-1.13463,54.38316,10.11285,22.0,49.0,22390.0,0.0,0.8279,0.00037,0.3153500824189429,0.23974612282610783,0.5082208710635042
YML046W,45,0.0006206970974210775,0.2749237030856632,0.0004964773135092573,0.602020202020202,18.214848143982003,1.0,470.8833333333333,1,0.13355,-0.35151,39.05169,8.50104,73.0,78.0,131960.0,0.0,1.76542,0.00011,0.6846499175810571,0.40640486218295563,0.5111558674266858
YMR125W,26,0.0002249944054218526,0.2573487451267163,0.0002282827448634145,0.5415384615384615,22.21584984358707,0.3333333333333333,135.19444444444443,0,0.12544,-0.27631,37.75509,4.81329,128.0,90.0,114640.0,0.0,1.14621,5e-05,0.0,0.0,0.5
YMR240C,45,0.0018528828488978476,0.27244293295893224,0.0004543895405121019,0.598989898989899,38.90030211480362,1.0,328.56356421356423,1,0.06422,-1.00872,45.60115,8.66876,71.0,76.0,49890.0,0.0,0.99279,0.00017,0.3153500824189429,0.23974612282610783,0.503081545769472
YMR268C,37,0.0002863777471275541,0.26905069917453145,0.0004573211034348318,0.8168168168168168,14.90643274853801,1.0,436.8333333333333,1,0.07432,-0.48041,43.12342,9.35394,53.0,69.0,22890.0,0.0,0.45017,0.00018,0.3153500824189429,0.23974612282610783,0.5080417000791025
YOR159C,50,0.0016422290443526197,0.27813279419998255,0.0006607954517902642,0.49795918367346936,44.282828282828284,0.5,400.368253968254,1,0.06383,0.09681,29.56915,5.04449,12.0,10.0,5625.0,0.0,0.54217,0.00049,0.3153500824189429,0.19338324065864865,0.5021835014627288
YPR057W,30,0.00011416190672634449,0.2635021014570819,0.00039193758072796926,0.8620689655172413,8.550185873605948,1.0,371.1666666666666,0,0.08211,-0.52522,52.70941,6.17096,52.0,47.0,56630.0,0.0,1.42075,0.00015,0.0,0.0,0.5
YPR101W,41,0.00033558147984302843,0.26870628803873964,0.0004897505495211389,0.7024390243902439,17.07454128440367,1.0,534.8333333333334,1,0.08,-0.89714,41.75771,8.52606,28.0,30.0,19035.0,0.0,0.91916,0.00041,0.3153500824189429,0.23974612282610783,0.5070205728760954
YPR178W,43,0.0029039265568780387,0.28997017861304586,0.0009850738852191984,0.6057585825027686,38.957703927492446,1.0,253.690873015873,1,0.06237,-0.4643,44.62,5.33527,68.0,51.0,67420.0,0.0,1.28562,0.0001,0.3153500824189429,0.23974612282610783,0.5030770052987763
YPR182W,41,0.0068170289568665245,0.2920256147913563,0.0004942645852667371,0.6695121951219513,34.25506072874494,1.0,283.5107142857144,1,0.09302,-0.22791,28.36047,6.05634,9.0,8.0,4595.0,0.0,0.47568,0.00063,0.3153500824189429,0.23974612282610783,0.5034994263289237
YBL075C,2,0.0010574663533433027,0.19955304007584987,1.538665275084378e-06,0.0,2.0,0.0,0.0,0,0.06317,-0.48937,29.77291,5.05243,100.0,80.0,25120.0,0.0,0.35608,7e-05,0.0,0.0,0.5
YER103W,4,0.0008459730826746422,0.1655696610304809,2.4327994411989357e-08,0.0,2.6952573158425834,0.0,0.0,0,0.06386,-0.4366,33.63617,5.03119,98.0,78.0,23630.0,0.0,0.33927,7e-05,0.0,0.0,0.5
YBL076C,2,0.0,0.15443268831542611,4.144738540468808e-08,0.0,1.9,0.0,0.0,1,0.11381,-0.34039,34.99973,5.74225,157.0,139.0,192155.0,0.0,1.56247,5e-05,0.6846499175810571,0.0,0.5
YBR121C,3,0.0001995322942855762,0.1836413370803001,2.5750372449200285e-06,0.3333333333333333,2.462759462759463,0.0,2.75,1,0.08986,-0.43754,36.69365,6.12372,110.0,103.0,67560.0,0.0,0.86412,8e-05,0.3153500824189429,0.0,0.5
YPL160W,2,1.1960976383084295e-05,0.16297421825183095,4.7297652284967386e-08,0.0,1.8065934065934066,0.0,0.0,1,0.11376,-0.43523,42.63031,5.61359,163.0,141.0,150605.0,0.0,1.21319,5e-05,0.6846499175810571,0.0,0.5
YBL078C,7,0.0001413779679922817,0.2216141297710283,2.2486384383410797e-06,0.09523809523809523,5.193939393939394,0.0,4.274242424242424,0,0.11966,-0.47778,38.94017,9.16107,17.0,21.0,9065.0,0.0,0.66524,0.00067,0.0,0.0,0.5
YHR171W,7,0.00046461104752682213,0.22019714547557437,2.053423974003409e-06,0.09523809523809523,5.511675126903553,0.0,11.78939393939394,0,0.09048,-0.1373,37.53208,5.88739,81.0,72.0,79100.0,0.0,1.10742,8e-05,0.0,0.0,0.5
YIL004C,17,0.0009650106786035545,0.2612223203126236,7.32193934985064e-05,0.3382352941176471,4.831764705882353,0.3333333333333333,34.24801587301587,1,0.09155,-0.28169,37.3993,8.03046,14.0,15.0,19480.0,0.0,1.23921,0.00051,0.3153500824189429,0.16204621790391252,0.5167688440733292
YNL223W,3,6.252819330152685e-06,0.20375920566125189,1.5751489038774637e-06,0.3333333333333333,0.0,0.5,3.157142857142857,0,0.09312,-0.29757,39.75628,4.57269,77.0,40.0,60860.0,0.0,1.10369,8e-05,0.0,0.0,0.0
YNR007C,5,0.0006160890262476487,0.25627153393846425,8.604207228240958e-05,0.3,4.49746192893401,0.0,6.463636363636364,0,0.1,-0.62194,50.88261,4.53705,61.0,34.0,48860.0,0.0,1.36151,0.00013,0.0,0.0,0.5
YOL083W,5,7.099707136166778e-05,0.22516864970503772,1.6508309435244517e-06,0.0,3.855460385438972,0.0,0.0,0,0.09951,-0.37549,42.68252,5.33282,55.0,45.0,30785.0,0.0,0.65985,0.00011,0.0,0.0,0.5
YBL079W,3,5.302879814827795e-06,0.2343626272143933,1.0226953592777613e-05,0.3333333333333333,2.0,0.25,0.0,0,0.09987,-0.18855,42.11567,5.78668,173.0,151.0,138575.0,0.0,0.81768,3e-05,0.0,0.0,0.5
YJL061W,13,0.0006341599257949692,0.2609903289091488,3.941625872484119e-05,0.1794871794871795,5.6168757126567845,0.25,30.84102564102564,1,0.08976,-0.34516,47.52344,5.21588,98.0,79.0,75955.0,0.0,0.92533,6e-05,0.3153500824189429,0.13944903000175835,0.5124133982248825
YKL068W,33,0.0038246587211004748,0.2899511053920623,0.0005522145812571622,0.08522727272727272,25.646821392532797,0.25,60.02857142857143,0,0.07612,-0.70386,29.6147,9.39801,43.0,59.0,24005.0,0.0,0.24008,9e-05,0.0,0.0,0.5
YBL080C,1,0.0,0.1697587959824209,2.5950322777040075e-08,0.0,0.0,0.0,0.0,0,0.08503,-0.4024,41.26104,7.28107,65.0,65.0,48165.0,0.0,0.77851,0.00012,0.0,0.0,0.0
YCR106W,3,0.00021291746777754038,0.2057468683909229,1.5680307525803891e-06,0.0,0.0,1.0,0.0,0,0.09976,-0.15649,51.12179,5.64117,103.0,86.0,98315.0,0.0,1.02744,6e-05,0.0,0.0,0.0
YBL081W,3,3.2897755639959865e-05,0.22763370282858372,0.00010050464405219501,0.3333333333333333,2.0,0.0,2.0,0,0.09239,-0.96495,62.48995,8.56525,13.0,15.0,49280.0,0.0,1.20884,0.00021,0.0,0.0,0.5
YDL167C,6,0.00023176326833855833,0.22770425410793552,0.0002823830240051241,0.0,0.0,0.0,0.0,0,0.07232,-0.70834,48.49638,6.40045,62.0,56.0,75215.0,0.0,0.94851,8e-05,0.0,0.0,0.0
YBL082C,1,0.0,0.00021358393848782572,2.229258935376394e-19,0.0,1.0,0.5,0.0,0,0.131,0.42904,42.47511,9.08197,27.0,38.0,105530.0,0.0,1.99639,0.00017,0.0,0.0,0.5
YKL210W,1,0.0,0.00021358393848782572,2.229258935376394e-19,0.0,1.0,0.5,0.0,1,0.09375,-0.32021,25.61358,4.96527,152.0,112.0,71500.0,0.0,0.62574,4e-05,0.6846499175810571,0.2889671908216764,0.6444835954108382
YBL084C,10,0.0,0.21859201900602618,2.330715456280998e-06,1.0,9.772357723577235,0.5,16.795238095238098,1,0.08971,-0.43113,45.08524,8.88263,58.0,72.0,83140.0,0.0,0.9736,0.0001,0.3153500824189429,0.19338324065864865,0.5098944004163951
YDL008W,10,0.0,0.21859201900602618,2.330715456280998e-06,1.0,9.772357723577235,0.0,16.795238095238098,1,0.07879,-0.51091,50.38242,4.72406,29.0,15.0,20605.0,0.0,1.09224,0.00025,0.3153500824189429,0.0,0.5
YDR118W,10,0.0,0.21859201900602618,2.330715456280998e-06,1.0,9.772357723577235,0.5,24.6,1,0.1135,-0.24847,35.54344,5.56207,91.0,78.0,81680.0,0.0,1.08538,7e-05,0.3153500824189429,0.19338324065864865,0.5098944004163951
YFR036W,12,0.004909307416007764,0.2563013346866401,9.013838603529857e-05,0.6818181818181818,11.62741116751269,1.0,16.795238095238098,0,0.04839,-1.23306,50.4525,4.51569,24.0,10.0,4470.0,0.0,0.31746,0.00032,0.0,0.0,0.5
YGL240W,10,0.0,0.21859201900602618,2.330715456280998e-06,1.0,9.772357723577235,0.5,16.795238095238098,0,0.096,-0.3652,42.94684,5.383,34.0,23.0,32805.0,0.0,1.14,0.00019,0.0,0.0,0.5
YHR166C,17,0.0031646778965957792,0.24626405895393985,7.936622901132167e-06,0.3382352941176471,16.806060606060605,0.5,49.6,1,0.1278,-0.40479,45.59281,5.29071,91.0,75.0,110390.0,0.0,1.50985,7e-05,0.6846499175810571,0.2889671908216764,0.5085971126010776
YKL022C,13,0.001254869097769012,0.23139772468637917,2.0715286552088357e-05,0.5769230769230769,12.884498480243161,1.0,40.2,1,0.09048,-0.48333,38.52821,6.32111,99.0,93.0,88640.0,0.0,0.93314,7e-05,0.6846499175810571,0.40640486218295563,0.5157710780441369
YLR102C,13,0.0015444482042917037,0.23760924187556723,8.781243074857191e-06,0.5769230769230769,12.447698744769875,0.5,43.0,0,0.07925,-0.87434,55.23849,5.34467,47.0,35.0,25160.0,0.0,0.8154,0.00017,0.0,0.0,0.5
YLR127C,12,0.0014952021543047263,0.2344498806124627,3.758333892596375e-05,0.6818181818181818,11.713131313131314,0.5,17.77619047619048,1,0.1102,-0.33353,37.03613,6.24945,110.0,102.0,123660.0,0.0,1.23689,6e-05,0.6846499175810571,0.2889671908216764,0.5123351810500801
YNL172W,10,0.0,0.21859201900602618,2.3307154562809974e-06,1.0,9.772357723577235,0.3333333333333333,16.795238095238098,1,0.08982,-0.18621,42.75327,5.6629,210.0,180.0,196400.0,0.0,1.00123,3e-05,0.6846499175810571,0.22418506295530205,0.5114703671977963
YOR249C,10,0.0,0.21859201900602618,2.3307154562809974e-06,1.0,9.772357723577235,1.0,33.33333333333333,1,0.10073,-0.16496,41.54352,5.08966,93.0,71.0,80230.0,0.0,1.01206,6e-05,0.3153500824189429,0.23974612282610783,0.5122665445539148
YBL085W,10,0.0020431699489866055,0.24305947591947089,2.114401214362609e-05,0.08888888888888889,7.684816753926701,0.0,9.751515151515152,0,0.07143,-0.89306,59.19286,9.13397,115.0,132.0,72240.0,0.0,0.66097,8e-05,0.0,0.0,0.5
YBR200W,12,0.000714812480997751,0.23492467785522936,2.149161575973235e-05,0.10606060606060606,10.881818181818181,0.0,22.25,1,0.09074,-0.56588,36.83309,8.70624,67.0,73.0,60780.0,0.0,0.98661,0.00014,0.3153500824189429,0.0,0.5
YDR085C,3,2.0517482934020187e-05,0.21375844512052775,1.1960328489492798e-06,0.0,1.9712858926342072,0.0,0.0,0,0.08065,-0.95097,46.00485,8.84259,87.0,96.0,57145.0,0.0,0.80076,0.00012,0.0,0.0,0.5
YER124C,6,0.0002996342153540838,0.24968148712973795,3.425674412903365e-05,0.13333333333333333,4.15712682379349,0.0,4.4,0,0.08202,-0.28778,34.05654,5.71857,64.0,55.0,64215.0,0.0,1.00339,9e-05,0.0,0.0,0.5
YJR056C,4,0.00026145769563072564,0.25107516405282926,1.2411598782411812e-05,0.16666666666666666,2.541942604856512,0.0,0.0,0,0.05932,-1.10678,48.18729,6.4682,39.0,37.0,18825.0,0.0,0.68802,0.00024,0.0,0.0,0.5
YMR032W,23,0.0028395689187566985,0.2676945803895988,1.9967418994344842e-05,0.02766798418972332,17.62913223140496,0.0,5.901515151515152,1,0.06876,-0.81001,56.45202,9.1236,84.0,96.0,67310.0,0.0,0.88327,0.00012,0.3153500824189429,0.0,0.5
YNL078W,11,0.002278657394779235,0.27554235874956395,0.0001098630970265828,0.01818181818181818,6.714871794871795,0.0,2.0,0,0.06634,-0.76364,57.72555,9.92401,33.0,52.0,29130.0,0.0,0.63453,0.00022,0.0,0.0,0.5
YBL086C,2,0.00021149327066866054,0.20612207309807928,1.196188384410709e-06,0.0,1.0,0.0,0.0,0,0.07511,-0.85043,32.51953,9.08832,49.0,57.0,59610.0,0.0,1.14643,0.00017,0.0,0.0,0.5
YJR040W,1,0.0,0.17001414128646727,1.5986531755495254e-08,0.0,0.0,0.0,0.0,0,0.1181,0.2122,31.24146,6.69733,76.0,74.0,112450.0,0.0,1.28381,8e-05,0.0,0.0,0.0
YLR322W,4,0.0010222446866968377,0.26167200850501743,9.088822233726754e-05,0.0,1.6890156918687589,0.0,0.0,0,0.10577,1.19038,38.41731,8.73566,6.0,10.0,6500.0,0.0,0.53446,0.00072,0.0,0.0,0.5
YDR361C,4,0.00027729068852421016,0.2675808337547362,0.0017364749937538461,0.16666666666666666,2.936105476673428,0.5,2.0,1,0.09541,-0.69293,46.20286,4.69489,59.0,37.0,20650.0,0.0,0.63225,0.00014,0.3153500824189429,0.19338324065864865,0.532931930101801
YMR176W,1,0.0,0.1817859151006443,3.416667464302986e-06,0.0,1.0,1.0,0.0,0,0.10985,-0.39362,37.8495,6.3858,193.0,183.0,164845.0,0.0,1.01319,4e-05,0.0,0.0,0.5
YBL089W,4,0.002370129449338176,0.2569437313636934,0.0014702120409886606,0.0,2.0,0.0,0.0,0,0.11111,0.57298,42.71789,9.08795,23.0,33.0,32080.0,0.0,0.63036,0.00018,0.0,0.0,0.5
YOR082C,2,0.000188758550392766,0.2379298675055607,4.1163717959170135e-05,0.0,1.0,0.0,0.0,0,0.20354,1.32389,58.91513,9.26874,2.0,8.0,13700.0,0.0,1.03576,0.0007,0.0,0.0,0.5
YPL022W,17,0.01193917205853683,0.2409734136158926,2.2885434109166242e-05,0.007352941176470588,14.250501002004007,1.0,2.426315789473684,0,0.07364,-0.51227,48.3812,5.29706,174.0,138.0,110460.0,0.0,0.87411,4e-05,0.0,0.0,0.5
YBL090W,23,0.00012470876291695082,0.239976408910421,8.138956892522932e-06,0.7628458498023716,21.23891129032258,0.0,62.16666666666665,0,0.05085,-0.75254,54.34356,10.52618,19.0,37.0,3105.0,0.0,0.15225,0.00052,0.0,0.0,0.5
YBR146W,28,0.00018469519273664193,0.24350254959263787,8.502419915269348e-06,0.6534391534391535,24.253024193548388,0.0,100.5,0,0.08633,-0.55252,49.92198,10.25067,23.0,50.0,28880.0,0.0,0.90463,0.00032,0.0,0.0,0.5
YBR251W,34,0.0017626474581988677,0.24065767621747686,1.158587327696876e-05,0.42780748663101603,30.774193548387096,0.0,87.66666666666667,0,0.09772,-0.55407,35.94498,9.59076,34.0,49.0,37610.0,0.0,1.07819,0.00027,0.0,0.0,0.5
YDL045WA,20,5.758137101015238e-05,0.2384446722169916,4.892618430734011e-06,0.8315789473684211,0.0,0.0,42.16666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YDR041W,17,0.00017614660673389594,0.22894601928303332,4.2617918133207e-06,0.7647058823529411,15.857719475277497,0.0,39.333333333333336,1,0.09852,-0.48079,44.03552,9.29877,24.0,30.0,26025.0,0.0,1.11106,0.0004,0.3153500824189429,0.0,0.5
YDR175C,24,0.001159436845828379,0.26691653982897506,9.549348456941669e-05,0.6123188405797102,22.495967741935484,0.0,74.00000000000001,0,0.09404,-0.8837,50.48843,9.23749,46.0,54.0,49975.0,0.0,1.33648,0.00025,0.0,0.0,0.5
YDR337W,28,0.00019926893703949095,0.24429875056947037,8.517787532461175e-06,0.6481481481481481,24.313508064516128,0.0,96.16666666666666,0,0.06643,-0.60559,55.53881,9.92438,38.0,57.0,14690.0,0.0,0.44439,0.0003,0.0,0.0,0.5
YDR347W,24,7.865073360860655e-05,0.238845180714972,6.394740271980268e-06,0.7210144927536232,20.214717741935484,0.0,57.333333333333336,0,0.09969,-0.55545,37.34579,9.12823,37.0,44.0,45755.0,0.0,1.24577,0.00025,0.0,0.0,0.5
YGL129C,16,0.0014669289391555465,0.26572588192630797,8.97969693005168e-05,0.65,15.368951612903226,0.0,41.33333333333334,0,0.09111,-0.35933,29.06111,9.72943,39.0,65.0,37945.0,0.0,0.74598,0.00019,0.0,0.0,0.5
YGR084C,28,0.0011184346551040055,0.2530788067100427,4.849771398518503e-05,0.6164021164021164,23.878024193548388,0.0,128.0,0,0.09145,-0.41003,38.1882,9.44904,37.0,48.0,45505.0,0.0,1.16717,0.00024,0.0,0.0,0.5
YGR215W,16,0.000382246722880397,0.2515766838988428,6.254653772000875e-05,0.7916666666666666,15.378024193548388,0.0,65.0,0,0.07273,-0.76545,23.08818,10.2132,11.0,27.0,5960.0,0.0,0.48094,0.00082,0.0,0.0,0.5
YIL093C,20,4.0489928020389394e-05,0.2307194941523879,6.331613603106476e-06,0.6736842105263158,19.318548387096776,0.0,88.0,0,0.09091,-0.73939,45.98417,5.87946,39.0,34.0,45380.0,0.0,1.48723,0.00019,0.0,0.0,0.5
YJR101W,17,2.6785347326255273e-05,0.23335768423904305,6.135363963477032e-06,0.8823529411764706,16.324596774193548,0.0,43.5,0,0.11278,-0.24098,38.48045,8.88678,23.0,27.0,48150.0,0.0,1.59315,0.00029,0.0,0.0,0.5
YJR113C,16,0.0007204937075242652,0.24057887110601558,1.1043793975775501e-05,0.6416666666666667,14.810483870967742,0.0,23.666666666666668,0,0.06073,-0.43279,43.21296,9.75568,24.0,36.0,35325.0,0.0,1.26996,0.00035,0.0,0.0,0.5
YKL003C,20,5.758137101015238e-05,0.2384446722169916,4.892618430734011e-06,0.8315789473684211,16.15625,0.0,52.833333333333336,0,0.05344,-0.21145,34.32977,9.83807,15.0,23.0,5960.0,0.0,0.39679,0.00065,0.0,0.0,0.5
YMR158W,20,4.9071281525464756e-05,0.2393509613550265,7.863306569454829e-06,0.8368421052631579,19.92842741935484,0.0,64.83333333333333,0,0.05161,-0.22065,38.39032,9.65143,12.0,23.0,12085.0,0.0,0.69174,0.00055,0.0,0.0,0.5
YMR188C,24,0.0001202321789022547,0.24026416609121512,8.22148000632286e-06,0.7427536231884058,22.946247464503042,0.0,74.83333333333333,0,0.05063,-0.69873,44.82447,9.59088,35.0,45.0,4595.0,0.0,0.16628,0.00035,0.0,0.0,0.5
YNL137C,21,4.304854228082901e-05,0.23613277562007304,6.876880486683011e-06,0.8523809523809524,19.880040322580644,0.0,56.24999999999999,1,0.09877,-0.70905,42.41399,9.65729,58.0,85.0,68215.0,0.0,1.21045,0.00017,0.3153500824189429,0.0,0.5
YNL306W,27,0.0001431689549492483,0.2434890993855238,8.482087148057294e-06,0.698005698005698,23.701612903225808,0.0,96.16666666666666,1,0.10138,-0.46544,38.50783,9.89813,20.0,37.0,27180.0,0.0,1.10654,0.0004,0.3153500824189429,0.0,0.5
YNR037C,24,0.00261957042058707,0.26764581999244225,9.631108047160446e-05,0.6231884057971014,22.816430020283974,0.0,50.08333333333334,0,0.07692,-0.44066,48.37143,10.54095,6.0,15.0,8480.0,0.0,0.82531,0.00103,0.0,0.0,0.5
YPL013C,27,0.0024210324019091987,0.26402291897912816,5.461441243047128e-05,0.584045584045584,24.972782258064516,0.0,59.83333333333333,0,0.06612,-0.32975,37.35455,10.40204,11.0,24.0,15595.0,0.0,1.14343,0.00076,0.0,0.0,0.5
YPL118W,9,0.00034133449399203727,0.21444476820760475,2.5815948121607446e-06,0.5277777777777778,8.100806451612904,0.0,17.25,0,0.09012,-0.5814,41.95174,9.95062,35.0,56.0,33920.0,0.0,0.85993,0.00025,0.0,0.0,0.5
YDR026C,4,8.63984174187747e-05,0.23286458823431183,0.0013974016087800003,0.0,1.0,0.5,0.0,0,0.07193,-0.99649,47.25877,9.3299,90.0,111.0,91175.0,0.0,1.37412,0.00014,0.0,0.0,0.5
YDR398W,4,0.0004251543061963895,0.2210030409744071,0.0014943217635260966,0.0,3.0601374570446733,0.5,0.0,1,0.06998,-0.42426,40.76487,4.83051,100.0,65.0,82695.0,0.0,1.14853,7e-05,0.3153500824189429,0.19338324065864865,0.5315971493720756
YBL093C,6,0.0003241665694318474,0.24106565980944566,4.1055244781663715e-05,0.13333333333333333,4.650101419878296,1.0,10.142857142857142,0,0.08636,-1.00091,52.33591,5.95831,27.0,25.0,24535.0,0.0,0.98704,0.00024,0.0,0.0,0.5
YBR169C,5,0.0002913367442297164,0.2234112135865148,1.0050311612656176e-06,0.0,4.48335015136226,0.0,0.0,0,0.07648,-0.49986,31.99048,5.45721,110.0,96.0,53790.0,0.0,0.69299,7e-05,0.0,0.0,0.5
YER179W,32,0.012800282219558378,0.28127403364443104,0.0028477155170811633,0.10080645161290322,27.157258064516128,1.0,57.11746031746032,0,0.05389,-0.2991,32.15659,5.67072,45.0,39.0,14160.0,0.0,0.38676,0.00015,0.0,0.0,0.5
YKL129C,20,0.0010983315127842776,0.25988248174009687,0.00010647645148200748,0.16842105263157894,17.079463364293087,0.0,7.705627705627705,0,0.08333,-0.56517,36.04759,9.3913,144.0,188.0,130750.0,0.0,0.91787,7e-05,0.0,0.0,0.5
YOR140W,5,0.00017956281770134793,0.23584220508670073,2.2132571358310024e-05,0.3,2.439914163090129,1.0,5.571428571428571,0,0.06136,-0.74817,56.85444,8.78448,67.0,73.0,45185.0,0.0,0.54215,0.00011,0.0,0.0,0.5
YBL094C,2,0.0003078220437868714,0.2666904625370878,0.0001166481928928252,0.0,1.9535232383808097,0.0,0.0,0,0.09091,0.33182,37.33818,9.50714,3.0,9.0,7490.0,0.0,0.62008,0.00079,0.0,0.0,0.5
YBL095W,2,8.4301300058002e-05,0.22559501818196126,7.607920582002785e-06,0.0,1.0,0.0,0.0,0,0.0963,-0.11556,37.94593,7.742,31.0,32.0,35450.0,0.0,1.16058,0.00025,0.0,0.0,0.5
YBR162C,7,0.0004637228361590778,0.22500774106862964,1.4533231786907648e-06,0.0,5.378755364806867,0.0,0.0,0,0.09011,-0.25275,45.15055,4.49249,51.0,25.0,54330.0,0.0,1.13202,9e-05,0.0,0.0,0.5
YBL097W,1,0.0,0.20553581644404922,2.177176292556789e-07,0.0,0.0,0.3333333333333333,0.0,1,0.07294,-0.89363,35.28967,4.57037,156.0,91.0,54485.0,0.0,0.63196,5e-05,0.6846499175810571,0.22418506295530205,0.5
YLR373C,32,0.003891406614050397,0.2607587492029295,1.5612708338115433e-05,0.004032258064516129,13.012207527975585,0.3333333333333333,10.333333333333334,0,0.08879,-0.26426,37.87081,5.05536,106.0,72.0,72865.0,0.0,0.71089,5e-05,0.0,0.0,0.5
YBL098W,1,0.0,0.1967035544522768,6.762362008993636e-07,0.0,1.0,0.0,0.0,0,0.09565,-0.28239,40.06285,8.59845,58.0,63.0,42705.0,0.0,0.81453,0.00016,0.0,0.0,0.5
YDL226C,16,0.0016775483730307316,0.24670509599706308,5.0566156937100464e-05,0.03333333333333333,11.312889812889813,0.0,2.95,0,0.09091,-0.92358,44.86023,5.64606,50.0,43.0,42690.0,0.0,1.08637,0.00014,0.0,0.0,0.5
YBL099W,16,9.445735613329749e-05,0.24917340202789687,5.568959979837048e-05,0.775,10.616008105369808,0.0,48.28333333333334,0,0.05688,-0.08385,34.42572,9.06122,58.0,64.0,31985.0,0.0,0.54575,0.00015,0.0,0.0,0.5
YDL004W,14,0.0,0.24713385968915869,5.437593061370286e-05,1.0,8.689969604863222,0.0,61.5,1,0.05625,0.03625,50.16875,6.13629,16.0,15.0,3105.0,0.0,0.18243,0.00036,0.3153500824189429,0.0,0.5
YDR298C,15,3.4044281457344025e-05,0.24837314938446717,5.491728932476592e-05,0.8857142857142857,5.588652482269503,0.0,78.66666666666667,0,0.05189,-0.09387,24.26745,9.58185,21.0,30.0,4595.0,0.0,0.20141,0.00042,0.0,0.0,0.5
YDR322CA,14,0.0,0.24713385968915869,5.437593061370286e-05,1.0,0.0,0.0,43.47380952380952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YDR377W,14,0.0,0.24713385968915869,5.437593061370286e-05,1.0,3.9793548387096775,0.0,61.5,0,0.12871,-0.29307,42.91792,10.10236,5.0,15.0,14440.0,0.0,1.27652,0.00089,0.0,0.0,0.5
